ecrivain_1,ecrivain_2,requete_1,requete_2,count,base1,base2,ratio_1,ratio_2,ratio_moy
maurice donnay,pierre emmanuel,maurice%20donnay,pierre%20emmanuel,0,19602,817,0,0,0
pierre emmanuel,maurice fombeure,pierre%20emmanuel,maurice%20fombeure,0,817,309,0,0,0
pierre emmanuel,maurice genevoix,pierre%20emmanuel,maurice%20genevoix,0,817,2679,0,0,0
pierre emmanuel,max jacob,pierre%20emmanuel,max%20jacob,0,817,6505,0,0,0
pierre emmanuel,michel leiris,pierre%20emmanuel,michel%20leiris,1,817,250,0.00122399020807834,0.004,0.00261199510403917
pierre emmanuel,nathalie sarraute,pierre%20emmanuel,nathalie%20sarraute,0,817,4,0,0,0
paul claudel,pierre emmanuel,paul%20claudel,pierre%20emmanuel,0,17557,817,0,0,0
paul eluard,pierre emmanuel,paul%20eluard,pierre%20emmanuel,0,948,817,0,0,0
pierre emmanuel,paul fort,pierre%20emmanuel,paul%20fort,0,817,13582,0,0,0
pierre emmanuel,paul hazard,pierre%20emmanuel,paul%20hazard,0,817,3097,0,0,0
pierre emmanuel,paul leautaud,pierre%20emmanuel,paul%20leautaud,0,817,1073,0,0,0
pierre emmanuel,paul morand,pierre%20emmanuel,paul%20morand,0,817,18423,0,0,0
pierre emmanuel,paul valery,pierre%20emmanuel,paul%20valery,0,817,25514,0,0,0
pierre emmanuel,paul vialar,pierre%20emmanuel,paul%20vialar,0,817,2572,0,0,0
pierre emmanuel,perse saint-john,pierre%20emmanuel,perse%20saint%20john,0,817,0,0,NA,NA
pierre emmanuel,philippe heriat,pierre%20emmanuel,philippe%20heriat,0,817,2911,0,0,0
pierre benoit,pierre emmanuel,pierre%20benoit,pierre%20emmanuel,0,35261,817,0,0,0
pierre champion,pierre emmanuel,pierre%20champion,pierre%20emmanuel,0,6193,817,0,0,0
abel bonnard,pierre leyris,abel%20bonnard,pierre%20leyris,0,7883,44,0,0,0
abel hermant,pierre leyris,abel%20hermant,pierre%20leyris,0,14207,44,0,0,0
alain borne,pierre leyris,alain%20borne,pierre%20leyris,0,18,44,0,0,0
alain laubreaux,pierre leyris,alain%20laubreaux,pierre%20leyris,0,941,44,0,0,0
albert beguin,pierre leyris,albert%20beguin,pierre%20leyris,0,265,44,0,0,0
albert camus,pierre leyris,albert%20camus,pierre%20leyris,0,100,44,0,0,0
alexandre arnoux,pierre leyris,alexandre%20arnoux,pierre%20leyris,0,5329,44,0,0,0
andre billy,pierre leyris,andre%20billy,pierre%20leyris,1,10320,44,9.68992248062015e-05,0.0227272727272727,0.0114120859760395
andre chamson,pierre leyris,andre%20chamson,pierre%20leyris,0,2853,44,0,0,0
andre chaumeix,pierre leyris,andre%20chaumeix,pierre%20leyris,0,7113,44,0,0,0
andre chevrillon,pierre leyris,andre%20chevrillon,pierre%20leyris,0,2737,44,0,0,0
andre demaison,pierre leyris,andre%20demaison,pierre%20leyris,0,3284,44,0,0,0
andre frenaud,pierre leyris,andre%20frenaud,pierre%20leyris,0,13,44,0,0,0
andre gide,pierre leyris,andre%20gide,pierre%20leyris,5,16619,44,0.000300860460918226,0.113636363636364,0.0569686120486409
pierre leyris,andre malraux,pierre%20leyris,andre%20malraux,0,44,3343,0,0,0
pierre leyris,andre maurois,pierre%20leyris,andre%20maurois,0,44,20351,0,0,0
pierre leyris,andre rousseaux,pierre%20leyris,andre%20rousseaux,2,44,3344,0.0454545454545455,0.000598086124401914,0.0230263157894737
pierre leyris,andre salmon,pierre%20leyris,andre%20salmon,0,44,7480,0,0,0
pierre leyris,andre therive,pierre%20leyris,andre%20therive,0,44,9129,0,0,0
pierre leyris,andre wurmser,pierre%20leyris,andre%20wurmser,0,44,646,0,0,0
pierre leyris,andree viollis,pierre%20leyris,andree%20viollis,0,44,3309,0,0,0
pierre leyris,armand petitjean,pierre%20leyris,armand%20petitjean,0,44,128,0,0,0
pierre leyris,armand salacrou,pierre%20leyris,armand%20salacrou,0,44,2999,0,0,0
auguste angles,pierre leyris,auguste%20angles,pierre%20leyris,0,11,44,0,0,0
pierre leyris,charles maurras,pierre%20leyris,charles%20maurras,0,44,27344,0,0,0
pierre leyris,charles plisnier,pierre%20leyris,charles%20plisnier,0,44,719,0,0,0
pierre leyris,charles vildrac,pierre%20leyris,charles%20vildrac,0,44,5850,0,0,0
claude aveline,pierre leyris,claude%20aveline,pierre%20leyris,0,2018,44,0,0,0
claude farrere,pierre leyris,claude%20farrere,pierre%20leyris,0,24465,44,0,0,0
pierre leyris,claude morgan,pierre%20leyris,claude%20morgan,0,44,582,0,0,0
pierre leyris,claude roy,pierre%20leyris,claude%20roy,0,44,264,0,0,0
daniel halevy,pierre leyris,daniel%20halevy,pierre%20leyris,0,4187,44,0,0,0
pierre leyris,edith thomas,pierre%20leyris,edith%20thomas,0,44,392,0,0,0
edmond jaloux,pierre leyris,edmond%20jaloux,pierre%20leyris,0,11625,44,0,0,0
edouard estaunie,pierre leyris,edouard%20estaunie,pierre%20leyris,0,3594,44,0,0,0
pierre leyris,edouard peisson,pierre%20leyris,edouard%20peisson,0,44,1226,0,0,0
pierre leyris,elsa triolet,pierre%20leyris,elsa%20triolet,0,44,87,0,0,0
emile henriot,pierre leyris,emile%20henriot,pierre%20leyris,0,7531,44,0,0,0
eugene guillevic,pierre leyris,eugene%20guillevic,pierre%20leyris,0,8,44,0,0,0
francis carco,pierre leyris,francis%20carco,pierre%20leyris,0,15214,44,0,0,0
pierre leyris,francis ponge,pierre%20leyris,francis%20ponge,0,44,49,0,0,0
pierre leyris,françois mauriac,pierre%20leyris,françois%20mauriac,0,44,15605,0,0,0
gabriel audisio,pierre leyris,gabriel%20audisio,pierre%20leyris,0,928,44,0,0,0
gabriel chevallier,pierre leyris,gabriel%20chevallier,pierre%20leyris,0,1071,44,0,0,0
pierre leyris,gabriel marcel,pierre%20leyris,gabriel%20marcel,0,44,4065,0,0,0
georges adam,pierre leyris,georges%20adam,pierre%20leyris,0,490,44,0,0,0
georges bataille,pierre leyris,georges%20bataille,pierre%20leyris,0,871,44,0,0,0
georges bernanos,pierre leyris,georges%20bernanos,pierre%20leyris,0,2593,44,0,0,0
georges duhamel,pierre leyris,georges%20duhamel,pierre%20leyris,0,18930,44,0,0,0
georges lecomte,pierre leyris,georges%20lecomte,pierre%20leyris,0,18254,44,0,0,0
pierre leyris,georges oudard,pierre%20leyris,georges%20oudard,0,44,2014,0,0,0
pierre leyris,georges pelorson,pierre%20leyris,georges%20pelorson,0,44,58,0,0,0
pierre leyris,georges sadoul,pierre%20leyris,georges%20sadoul,0,44,400,0,0,0
gerard bauer,pierre leyris,gerard%20bauer,pierre%20leyris,0,4336,44,0,0,0
pierre leyris,gonzague truc,pierre%20leyris,gonzague%20truc,0,44,2645,0,0,0
pierre leyris,gustave thibon,pierre%20leyris,gustave%20thibon,0,44,52,0,0,0
henri gheon,pierre leyris,henri%20gheon,pierre%20leyris,0,6448,44,0,0,0
henri lavedan,pierre leyris,henri%20lavedan,pierre%20leyris,0,8202,44,0,0,0
pierre leyris,henri massis,pierre%20leyris,henri%20massis,0,44,5298,0,0,0
pierre leyris,henri pourrat,pierre%20leyris,henri%20pourrat,0,44,2593,0,0,0
pierre leyris,henri troyat,pierre%20leyris,henri%20troyat,0,44,889,0,0,0
henry bordeaux,pierre leyris,henry%20bordeaux,pierre%20leyris,0,28835,44,0,0,0
pierre leyris,henry malherbe,pierre%20leyris,henry%20malherbe,0,44,2804,0,0,0
pierre leyris,henry poulaille,pierre%20leyris,henry%20poulaille,0,44,2126,0,0,0
jacques audiberti,pierre leyris,jacques%20audiberti,pierre%20leyris,0,131,44,0,0,0
jacques boulenger,pierre leyris,jacques%20boulenger,pierre%20leyris,1,3858,44,0.000259201658890617,0.0227272727272727,0.0114932371930817
jacques chardonne,pierre leyris,jacques%20chardonne,pierre%20leyris,0,2349,44,0,0,0
jacques debu-bridel,pierre leyris,jacques%20debu%20bridel,pierre%20leyris,0,279,44,0,0,0
jacques decour,pierre leyris,jacques%20decour,pierre%20leyris,0,97,44,0,0,0
pierre leyris,jacques madaule,pierre%20leyris,jacques%20madaule,0,44,772,0,0,0
pierre leyris,jacques maritain,pierre%20leyris,jacques%20maritain,0,44,2937,0,0,0
pierre leyris,jean-paul sartre,pierre%20leyris,jean%20paul%20sartre,0,44,167,0,0,0
jean ajalbert,pierre leyris,jean%20ajalbert,pierre%20leyris,0,5623,44,0,0,0
jean anouilh,pierre leyris,jean%20anouilh,pierre%20leyris,0,1979,44,0,0,0
jean blanzat,pierre leyris,jean%20blanzat,pierre%20leyris,0,362,44,0,0,0
jean cassou,pierre leyris,jean%20cassou,pierre%20leyris,0,5611,44,0,0,0
jean cocteau,pierre leyris,jean%20cocteau,pierre%20leyris,0,14011,44,0,0,0
jean follain,pierre leyris,jean%20follain,pierre%20leyris,0,318,44,0,0,0
jean giono,pierre leyris,jean%20giono,pierre%20leyris,0,4050,44,0,0,0
jean giraudoux,pierre leyris,jean%20giraudoux,pierre%20leyris,0,14901,44,0,0,0
jean guehenno,pierre leyris,jean%20guehenno,pierre%20leyris,0,1601,44,0,0,0
jean lescure,pierre leyris,jean%20lescure,pierre%20leyris,0,650,44,0,0,0
pierre leyris,jean marcenac,pierre%20leyris,jean%20marcenac,0,44,22,0,0,0
pierre leyris,jean maydieu,pierre%20leyris,jean%20maydieu,0,44,9,0,0,0
pierre leyris,jean paulhan,pierre%20leyris,jean%20paulhan,0,44,970,0,0,0
pierre leyris,jean schlumberger,pierre%20leyris,jean%20schlumberger,0,44,1504,0,0,0
pierre leyris,jean tardieu,pierre%20leyris,jean%20tardieu,0,44,212,0,0,0
pierre leyris,jean tortel,pierre%20leyris,jean%20tortel,0,44,99,0,0,0
pierre leyris,jean vaudal,pierre%20leyris,jean%20vaudal,0,44,41,0,0,0
jose germain,pierre leyris,jose%20germain,pierre%20leyris,0,16412,44,0,0,0
joseph kessel,pierre leyris,joseph%20kessel,pierre%20leyris,0,3907,44,0,0,0
pierre leyris,jules romains,pierre%20leyris,jules%20romains,0,44,22679,0,0,0
pierre leyris,jules supervielle,pierre%20leyris,jules%20supervielle,5,44,2095,0.113636363636364,0.00238663484486874,0.0580114992406162
julien benda,pierre leyris,julien%20benda,pierre%20leyris,0,4393,44,0,0,0
kleber haedens,pierre leyris,kleber%20haedens,pierre%20leyris,3,199,44,0.0150753768844221,0.0681818181818182,0.0416285975331201
leo larguier,pierre leyris,leo%20larguier,pierre%20leyris,0,5323,44,0,0,0
leon-paul fargue,pierre leyris,leon%20paul%20fargue,pierre%20leyris,1,2204,44,0.000453720508166969,0.0227272727272727,0.0115904966177198
leon daudet,pierre leyris,leon%20daudet,pierre%20leyris,0,51787,44,0,0,0
pierre leyris,leon moussinac,pierre%20leyris,leon%20moussinac,0,44,1664,0,0,0
louis-ferdinand celine,pierre leyris,louis%20ferdinand%20celine,pierre%20leyris,0,771,44,0,0,0
louis aragon,pierre leyris,louis%20aragon,pierre%20leyris,0,1399,44,0,0,0
louis bertrand,pierre leyris,louis%20bertrand,pierre%20leyris,0,15720,44,0,0,0
louis gillet,pierre leyris,louis%20gillet,pierre%20leyris,0,8795,44,0,0,0
louis guilloux,pierre leyris,louis%20guilloux,pierre%20leyris,0,1331,44,0,0,0
pierre leyris,louis martin-chauffier,pierre%20leyris,louis%20martin%20chauffier,0,44,911,0,0,0
pierre leyris,louis parrot,pierre%20leyris,louis%20parrot,0,44,452,0,0,0
pierre leyris,loys masson,pierre%20leyris,loys%20masson,0,44,12,0,0,0
luc estang,pierre leyris,luc%20estang,pierre%20leyris,0,128,44,0,0,0
lucien combelle,pierre leyris,lucien%20combelle,pierre%20leyris,0,36,44,0,0,0
lucien descaves,pierre leyris,lucien%20descaves,pierre%20leyris,0,15643,44,0,0,0
pierre leyris,lucien rebatet,pierre%20leyris,lucien%20rebatet,0,44,547,0,0,0
pierre leyris,lucien scheler,pierre%20leyris,lucien%20scheler,0,44,5,0,0,0
marc bernard,pierre leyris,marc%20bernard,pierre%20leyris,0,3055,44,0,0,0
marcel achard,pierre leyris,marcel%20achard,pierre%20leyris,1,15831,44,6.31672035878972e-05,0.0227272727272727,0.0113952199654303
marcel arland,pierre leyris,marcel%20arland,pierre%20leyris,0,2035,44,0,0,0
marcel ayme,pierre leyris,marcel%20ayme,pierre%20leyris,0,2522,44,0,0,0
marcel jouhandeau,pierre leyris,marcel%20jouhandeau,pierre%20leyris,0,802,44,0,0,0
pierre leyris,marcel pagnol,pierre%20leyris,marcel%20pagnol,0,44,23058,0,0,0
marguerite duras,pierre leyris,marguerite%20duras,pierre%20leyris,0,5,44,0,0,0
maurice donnay,pierre leyris,maurice%20donnay,pierre%20leyris,0,19602,44,0,0,0
maurice fombeure,pierre leyris,maurice%20fombeure,pierre%20leyris,0,309,44,0,0,0
maurice genevoix,pierre leyris,maurice%20genevoix,pierre%20leyris,0,2679,44,0,0,0
max jacob,pierre leyris,max%20jacob,pierre%20leyris,0,6505,44,0,0,0
michel leiris,pierre leyris,michel%20leiris,pierre%20leyris,2,250,44,0.008,0.0454545454545455,0.0267272727272727
pierre leyris,nathalie sarraute,pierre%20leyris,nathalie%20sarraute,0,44,4,0,0,0
paul claudel,pierre leyris,paul%20claudel,pierre%20leyris,0,17557,44,0,0,0
paul eluard,pierre leyris,paul%20eluard,pierre%20leyris,0,948,44,0,0,0
paul fort,pierre leyris,paul%20fort,pierre%20leyris,0,13582,44,0,0,0
paul hazard,pierre leyris,paul%20hazard,pierre%20leyris,0,3097,44,0,0,0
paul leautaud,pierre leyris,paul%20leautaud,pierre%20leyris,0,1073,44,0,0,0
pierre leyris,paul morand,pierre%20leyris,paul%20morand,0,44,18423,0,0,0
pierre leyris,paul valery,pierre%20leyris,paul%20valery,0,44,25514,0,0,0
pierre leyris,paul vialar,pierre%20leyris,paul%20vialar,0,44,2572,0,0,0
pierre leyris,perse saint-john,pierre%20leyris,perse%20saint%20john,0,44,0,0,NA,NA
philippe heriat,pierre leyris,philippe%20heriat,pierre%20leyris,0,2911,44,0,0,0
pierre benoit,pierre leyris,pierre%20benoit,pierre%20leyris,0,35261,44,0,0,0
pierre champion,pierre leyris,pierre%20champion,pierre%20leyris,0,6193,44,0,0,0
pierre emmanuel,pierre leyris,pierre%20emmanuel,pierre%20leyris,0,817,44,0,0,0
abel bonnard,pierre reverdy,abel%20bonnard,pierre%20reverdy,1,7883,851,0.00012685525815045,0.00117508813160987,0.000650971694880161
abel hermant,pierre reverdy,abel%20hermant,pierre%20reverdy,0,14207,851,0,0,0
alain borne,pierre reverdy,alain%20borne,pierre%20reverdy,0,18,851,0,0,0
alain laubreaux,pierre reverdy,alain%20laubreaux,pierre%20reverdy,0,941,851,0,0,0
albert beguin,pierre reverdy,albert%20beguin,pierre%20reverdy,0,265,851,0,0,0
albert camus,pierre reverdy,albert%20camus,pierre%20reverdy,0,100,851,0,0,0
alexandre arnoux,pierre reverdy,alexandre%20arnoux,pierre%20reverdy,2,5329,851,0.000375304935259899,0.00235017626321974,0.00136274059923982
andre billy,pierre reverdy,andre%20billy,pierre%20reverdy,6,10320,851,0.000581395348837209,0.00705052878965922,0.00381596206924822
andre chamson,pierre reverdy,andre%20chamson,pierre%20reverdy,0,2853,851,0,0,0
andre chaumeix,pierre reverdy,andre%20chaumeix,pierre%20reverdy,1,7113,851,0.000140587656403768,0.00117508813160987,0.000657837894006819
andre chevrillon,pierre reverdy,andre%20chevrillon,pierre%20reverdy,0,2737,851,0,0,0
andre demaison,pierre reverdy,andre%20demaison,pierre%20reverdy,3,3284,851,0.000913520097442144,0.00352526439482961,0.00221939224613588
andre frenaud,pierre reverdy,andre%20frenaud,pierre%20reverdy,0,13,851,0,0,0
andre gide,pierre reverdy,andre%20gide,pierre%20reverdy,21,16619,851,0.00126361393585655,0.0246768507638073,0.0129702323498319
andre malraux,pierre reverdy,andre%20malraux,pierre%20reverdy,3,3343,851,0.000897397547113371,0.00352526439482961,0.00221133097097149
andre maurois,pierre reverdy,andre%20maurois,pierre%20reverdy,2,20351,851,9.8275269028549e-05,0.00235017626321974,0.00122422576612415
pierre reverdy,andre rousseaux,pierre%20reverdy,andre%20rousseaux,0,851,3344,0,0,0
pierre reverdy,andre salmon,pierre%20reverdy,andre%20salmon,56,851,7480,0.0658049353701528,0.00748663101604278,0.0366457831930978
pierre reverdy,andre therive,pierre%20reverdy,andre%20therive,3,851,9129,0.00352526439482961,0.000328623069339468,0.00192694373208454
pierre reverdy,andre wurmser,pierre%20reverdy,andre%20wurmser,3,851,646,0.00352526439482961,0.00464396284829721,0.00408461362156341
pierre reverdy,andree viollis,pierre%20reverdy,andree%20viollis,0,851,3309,0,0,0
armand petitjean,pierre reverdy,armand%20petitjean,pierre%20reverdy,0,128,851,0,0,0
pierre reverdy,armand salacrou,pierre%20reverdy,armand%20salacrou,0,851,2999,0,0,0
auguste angles,pierre reverdy,auguste%20angles,pierre%20reverdy,0,11,851,0,0,0
charles maurras,pierre reverdy,charles%20maurras,pierre%20reverdy,2,27344,851,7.31421884142774e-05,0.00235017626321974,0.00121165922581701
charles plisnier,pierre reverdy,charles%20plisnier,pierre%20reverdy,2,719,851,0.00278164116828929,0.00235017626321974,0.00256590871575452
pierre reverdy,charles vildrac,pierre%20reverdy,charles%20vildrac,4,851,5850,0.00470035252643948,0.000683760683760684,0.00269205660510008
claude aveline,pierre reverdy,claude%20aveline,pierre%20reverdy,1,2018,851,0.000495540138751239,0.00117508813160987,0.000835314135180555
claude farrere,pierre reverdy,claude%20farrere,pierre%20reverdy,2,24465,851,8.17494379726139e-05,0.00235017626321974,0.00121596285059618
claude morgan,pierre reverdy,claude%20morgan,pierre%20reverdy,0,582,851,0,0,0
pierre reverdy,claude roy,pierre%20reverdy,claude%20roy,0,851,264,0,0,0
daniel halevy,pierre reverdy,daniel%20halevy,pierre%20reverdy,2,4187,851,0.000477668975400048,0.00235017626321974,0.00141392261930989
pierre reverdy,edith thomas,pierre%20reverdy,edith%20thomas,0,851,392,0,0,0
edmond jaloux,pierre reverdy,edmond%20jaloux,pierre%20reverdy,7,11625,851,0.000602150537634409,0.0082256169212691,0.00441388372945175
edouard estaunie,pierre reverdy,edouard%20estaunie,pierre%20reverdy,6,3594,851,0.00166944908180301,0.00705052878965922,0.00435998893573111
edouard peisson,pierre reverdy,edouard%20peisson,pierre%20reverdy,0,1226,851,0,0,0
pierre reverdy,elsa triolet,pierre%20reverdy,elsa%20triolet,0,851,87,0,0,0
emile henriot,pierre reverdy,emile%20henriot,pierre%20reverdy,5,7531,851,0.000663922453857389,0.00587544065804935,0.00326968155595337
eugene guillevic,pierre reverdy,eugene%20guillevic,pierre%20reverdy,0,8,851,0,0,0
francis carco,pierre reverdy,francis%20carco,pierre%20reverdy,8,15214,851,0.00052583147101354,0.00940070505287897,0.00496326826194625
francis ponge,pierre reverdy,francis%20ponge,pierre%20reverdy,1,49,851,0.0204081632653061,0.00117508813160987,0.010791625698458
françois mauriac,pierre reverdy,françois%20mauriac,pierre%20reverdy,20,15605,851,0.00128164049983979,0.0235017626321974,0.0123917015660186
gabriel audisio,pierre reverdy,gabriel%20audisio,pierre%20reverdy,4,928,851,0.00431034482758621,0.00470035252643948,0.00450534867701284
gabriel chevallier,pierre reverdy,gabriel%20chevallier,pierre%20reverdy,0,1071,851,0,0,0
gabriel marcel,pierre reverdy,gabriel%20marcel,pierre%20reverdy,1,4065,851,0.0002460024600246,0.00117508813160987,0.000710545295817235
georges adam,pierre reverdy,georges%20adam,pierre%20reverdy,0,490,851,0,0,0
georges bataille,pierre reverdy,georges%20bataille,pierre%20reverdy,1,871,851,0.00114810562571757,0.00117508813160987,0.00116159687866372
georges bernanos,pierre reverdy,georges%20bernanos,pierre%20reverdy,5,2593,851,0.00192826841496336,0.00587544065804935,0.00390185453650636
georges duhamel,pierre reverdy,georges%20duhamel,pierre%20reverdy,10,18930,851,0.000528262017960909,0.0117508813160987,0.00613957166702981
georges lecomte,pierre reverdy,georges%20lecomte,pierre%20reverdy,1,18254,851,5.47825134217158e-05,0.00117508813160987,0.000614935322515793
georges oudard,pierre reverdy,georges%20oudard,pierre%20reverdy,0,2014,851,0,0,0
georges pelorson,pierre reverdy,georges%20pelorson,pierre%20reverdy,0,58,851,0,0,0
pierre reverdy,georges sadoul,pierre%20reverdy,georges%20sadoul,0,851,400,0,0,0
gerard bauer,pierre reverdy,gerard%20bauer,pierre%20reverdy,1,4336,851,0.000230627306273063,0.00117508813160987,0.000702857718941467
pierre reverdy,gonzague truc,pierre%20reverdy,gonzague%20truc,3,851,2645,0.00352526439482961,0.00113421550094518,0.0023297399478874
pierre reverdy,gustave thibon,pierre%20reverdy,gustave%20thibon,0,851,52,0,0,0
henri gheon,pierre reverdy,henri%20gheon,pierre%20reverdy,14,6448,851,0.0021712158808933,0.0164512338425382,0.00931122486171575
henri lavedan,pierre reverdy,henri%20lavedan,pierre%20reverdy,3,8202,851,0.000365764447695684,0.00352526439482961,0.00194551442126265
henri massis,pierre reverdy,henri%20massis,pierre%20reverdy,17,5298,851,0.00320875802189505,0.0199764982373678,0.0115926281296314
henri pourrat,pierre reverdy,henri%20pourrat,pierre%20reverdy,2,2593,851,0.000771307365985345,0.00235017626321974,0.00156074181460254
pierre reverdy,henri troyat,pierre%20reverdy,henri%20troyat,0,851,889,0,0,0
henry bordeaux,pierre reverdy,henry%20bordeaux,pierre%20reverdy,7,28835,851,0.000242760534073175,0.0082256169212691,0.00423418872767113
henry malherbe,pierre reverdy,henry%20malherbe,pierre%20reverdy,0,2804,851,0,0,0
henry poulaille,pierre reverdy,henry%20poulaille,pierre%20reverdy,1,2126,851,0.000470366886171214,0.00117508813160987,0.000822727508890542
jacques audiberti,pierre reverdy,jacques%20audiberti,pierre%20reverdy,0,131,851,0,0,0
jacques boulenger,pierre reverdy,jacques%20boulenger,pierre%20reverdy,2,3858,851,0.000518403317781234,0.00235017626321974,0.00143428979050049
jacques chardonne,pierre reverdy,jacques%20chardonne,pierre%20reverdy,1,2349,851,0.00042571306939123,0.00117508813160987,0.00080040060050055
jacques debu-bridel,pierre reverdy,jacques%20debu%20bridel,pierre%20reverdy,0,279,851,0,0,0
jacques decour,pierre reverdy,jacques%20decour,pierre%20reverdy,0,97,851,0,0,0
jacques madaule,pierre reverdy,jacques%20madaule,pierre%20reverdy,0,772,851,0,0,0
jacques maritain,pierre reverdy,jacques%20maritain,pierre%20reverdy,28,2937,851,0.00953353762342526,0.0329024676850764,0.0212180026542508
pierre reverdy,jean-paul sartre,pierre%20reverdy,jean%20paul%20sartre,1,851,167,0.00117508813160987,0.00598802395209581,0.00358155604185284
jean ajalbert,pierre reverdy,jean%20ajalbert,pierre%20reverdy,1,5623,851,0.000177841010136938,0.00117508813160987,0.000676464570873404
jean anouilh,pierre reverdy,jean%20anouilh,pierre%20reverdy,0,1979,851,0,0,0
jean blanzat,pierre reverdy,jean%20blanzat,pierre%20reverdy,0,362,851,0,0,0
jean cassou,pierre reverdy,jean%20cassou,pierre%20reverdy,7,5611,851,0.00124754945642488,0.0082256169212691,0.00473658318884699
jean cocteau,pierre reverdy,jean%20cocteau,pierre%20reverdy,106,14011,851,0.00756548426236528,0.124559341950646,0.0660624131065058
jean follain,pierre reverdy,jean%20follain,pierre%20reverdy,1,318,851,0.00314465408805031,0.00117508813160987,0.00215987110983009
jean giono,pierre reverdy,jean%20giono,pierre%20reverdy,1,4050,851,0.000246913580246914,0.00117508813160987,0.000711000855928392
jean giraudoux,pierre reverdy,jean%20giraudoux,pierre%20reverdy,25,14901,851,0.00167773974901013,0.0293772032902468,0.0155274715196285
jean guehenno,pierre reverdy,jean%20guehenno,pierre%20reverdy,0,1601,851,0,0,0
jean lescure,pierre reverdy,jean%20lescure,pierre%20reverdy,0,650,851,0,0,0
jean marcenac,pierre reverdy,jean%20marcenac,pierre%20reverdy,0,22,851,0,0,0
jean maydieu,pierre reverdy,jean%20maydieu,pierre%20reverdy,0,9,851,0,0,0
jean paulhan,pierre reverdy,jean%20paulhan,pierre%20reverdy,7,970,851,0.00721649484536083,0.0082256169212691,0.00772105588331496
pierre reverdy,jean schlumberger,pierre%20reverdy,jean%20schlumberger,3,851,1504,0.00352526439482961,0.00199468085106383,0.00275997262294672
pierre reverdy,jean tardieu,pierre%20reverdy,jean%20tardieu,0,851,212,0,0,0
pierre reverdy,jean tortel,pierre%20reverdy,jean%20tortel,0,851,99,0,0,0
pierre reverdy,jean vaudal,pierre%20reverdy,jean%20vaudal,0,851,41,0,0,0
jose germain,pierre reverdy,jose%20germain,pierre%20reverdy,2,16412,851,0.000121862052156958,0.00235017626321974,0.00123601915768835
joseph kessel,pierre reverdy,joseph%20kessel,pierre%20reverdy,1,3907,851,0.000255950857435372,0.00117508813160987,0.000715519494522622
pierre reverdy,jules romains,pierre%20reverdy,jules%20romains,31,851,22679,0.036427732079906,0.00136690330261475,0.0188973176912604
pierre reverdy,jules supervielle,pierre%20reverdy,jules%20supervielle,34,851,2095,0.0399529964747356,0.0162291169451074,0.0280910567099215
julien benda,pierre reverdy,julien%20benda,pierre%20reverdy,0,4393,851,0,0,0
kleber haedens,pierre reverdy,kleber%20haedens,pierre%20reverdy,0,199,851,0,0,0
leo larguier,pierre reverdy,leo%20larguier,pierre%20reverdy,1,5323,851,0.000187863986473793,0.00117508813160987,0.000681476059041832
leon-paul fargue,pierre reverdy,leon%20paul%20fargue,pierre%20reverdy,17,2204,851,0.00771324863883848,0.0199764982373678,0.0138448734381031
leon daudet,pierre reverdy,leon%20daudet,pierre%20reverdy,2,51787,851,3.86197308204762e-05,0.00235017626321974,0.00119439799702011
leon moussinac,pierre reverdy,leon%20moussinac,pierre%20reverdy,0,1664,851,0,0,0
louis-ferdinand celine,pierre reverdy,louis%20ferdinand%20celine,pierre%20reverdy,0,771,851,0,0,0
louis aragon,pierre reverdy,louis%20aragon,pierre%20reverdy,24,1399,851,0.0171551107934239,0.0282021151586369,0.0226786129760304
louis bertrand,pierre reverdy,louis%20bertrand,pierre%20reverdy,2,15720,851,0.000127226463104326,0.00235017626321974,0.00123870136316203
louis gillet,pierre reverdy,louis%20gillet,pierre%20reverdy,0,8795,851,0,0,0
louis guilloux,pierre reverdy,louis%20guilloux,pierre%20reverdy,0,1331,851,0,0,0
louis martin-chauffier,pierre reverdy,louis%20martin%20chauffier,pierre%20reverdy,0,911,851,0,0,0
louis parrot,pierre reverdy,louis%20parrot,pierre%20reverdy,1,452,851,0.00221238938053097,0.00117508813160987,0.00169373875607042
loys masson,pierre reverdy,loys%20masson,pierre%20reverdy,0,12,851,0,0,0
luc estang,pierre reverdy,luc%20estang,pierre%20reverdy,0,128,851,0,0,0
lucien combelle,pierre reverdy,lucien%20combelle,pierre%20reverdy,0,36,851,0,0,0
lucien descaves,pierre reverdy,lucien%20descaves,pierre%20reverdy,0,15643,851,0,0,0
lucien rebatet,pierre reverdy,lucien%20rebatet,pierre%20reverdy,0,547,851,0,0,0
pierre reverdy,lucien scheler,pierre%20reverdy,lucien%20scheler,0,851,5,0,0,0
marc bernard,pierre reverdy,marc%20bernard,pierre%20reverdy,0,3055,851,0,0,0
marcel achard,pierre reverdy,marcel%20achard,pierre%20reverdy,1,15831,851,6.31672035878972e-05,0.00117508813160987,0.000619127667598884
marcel arland,pierre reverdy,marcel%20arland,pierre%20reverdy,21,2035,851,0.0103194103194103,0.0246768507638073,0.0174981305416088
marcel ayme,pierre reverdy,marcel%20ayme,pierre%20reverdy,0,2522,851,0,0,0
marcel jouhandeau,pierre reverdy,marcel%20jouhandeau,pierre%20reverdy,7,802,851,0.00872817955112219,0.0082256169212691,0.00847689823619564
marcel pagnol,pierre reverdy,marcel%20pagnol,pierre%20reverdy,0,23058,851,0,0,0
